day_in_year,start_bin_id,end_bin_id,next_day_in_year,next_start_bin_id,next_end_bin_id
2019133,82,95,2019134,0,21
2019133,83,95,2019134,0,22
2019133,84,95,2019134,0,23
2019133,85,95,2019134,0,24
2019133,86,95,2019134,0,25
2019133,87,95,2019134,0,26
2019133,88,95,2019134,0,27
2019133,89,95,2019134,0,28
2019133,90,95,2019134,0,29
2019133,91,95,2019134,0,30
2019133,92,95,2019134,0,31
2019133,93,95,2019134,0,32
2019133,94,95,2019134,0,33
2019133,95,95,2019134,0,34
2019134,0,35,,,
2019134,1,36,,,
2019134,2,37,,,
2019134,3,38,,,
2019134,4,39,,,
2019134,5,40,,,
2019134,42,77,,,
2019134,43,78,,,
2019134,44,79,,,
2019134,45,80,,,
2019134,46,81,,,
2019134,47,82,,,
2019134,48,83,,,
2019134,49,84,,,
2019134,50,85,,,
2019134,51,86,,,
2019134,52,87,,,
2019134,53,88,,,
2019134,54,89,,,
2019134,55,90,,,
2019134,56,91,,,
2019134,57,92,,,
2019134,58,93,,,
2019134,59,94,,,
2019134,60,95,,,
2019134,61,95,2019135,0,0
2019134,62,95,2019135,0,1
2019134,63,95,2019135,0,2
2019134,64,95,2019135,0,3
2019134,65,95,2019135,0,4
2019134,66,95,2019135,0,5
2019134,67,95,2019135,0,6
2019134,68,95,2019135,0,7
2019134,69,95,2019135,0,8
2019134,70,95,2019135,0,9
2019134,71,95,2019135,0,10
2019134,72,95,2019135,0,11
2019134,73,95,2019135,0,12
2019134,74,95,2019135,0,13
2019134,75,95,2019135,0,14
2019134,76,95,2019135,0,15
2019134,77,95,2019135,0,16
2019134,78,95,2019135,0,17
2019134,79,95,2019135,0,18
2019134,80,95,2019135,0,19
2019134,81,95,2019135,0,20
2019134,82,95,2019135,0,21
2019134,83,95,2019135,0,22
2019134,84,95,2019135,0,23
2019134,85,95,2019135,0,24
2019134,86,95,2019135,0,25
2019134,87,95,2019135,0,26
2019134,88,95,2019135,0,27
2019134,89,95,2019135,0,28
2019134,90,95,2019135,0,29
2019134,91,95,2019135,0,30
2019134,92,95,2019135,0,31
2019134,93,95,2019135,0,32
2019134,94,95,2019135,0,33
2019134,95,95,2019135,0,34
2019135,0,35,,,
2019135,1,36,,,
2019135,2,37,,,
2019135,3,38,,,
2019135,4,39,,,
2019135,5,40,,,
2019135,6,41,,,
2019135,7,42,,,
2019135,8,43,,,
2019135,9,44,,,
2019135,10,45,,,
2019135,11,46,,,
2019135,12,47,,,
2019135,13,48,,,
2019135,14,49,,,
2019135,15,50,,,
2019135,16,51,,,
2019135,17,52,,,
2019135,18,53,,,
2019135,19,54,,,
2019135,20,55,,,
2019135,21,56,,,
2019135,22,57,,,
2019135,23,58,,,
2019135,24,59,,,
2019135,25,60,,,
2019135,26,61,,,
2019135,27,62,,,
2019135,28,63,,,
2019135,29,64,,,
2019135,30,65,,,
2019135,31,66,,,
2019135,32,67,,,
2019135,33,68,,,
2019135,34,69,,,
2019135,35,70,,,
2019135,36,71,,,
2019135,37,72,,,
2019135,38,73,,,
2019135,39,74,,,
2019135,40,75,,,
2019135,41,76,,,
2019135,42,77,,,
2019135,43,78,,,
2019135,44,79,,,
2019135,45,80,,,
2019135,46,81,,,
2019135,47,82,,,
2019135,48,83,,,
2019135,49,84,,,
2019135,50,85,,,
2019135,51,86,,,
2019135,52,87,,,
2019135,53,88,,,
2019135,54,89,,,
2019135,55,90,,,
2019135,56,91,,,
2019135,57,92,,,
2019135,58,93,,,
2019135,59,94,,,
2019135,60,95,,,
2019135,61,95,2019136,0,0
2019135,62,95,2019136,0,1
2019135,63,95,2019136,0,2
2019135,64,95,2019136,0,3
2019135,65,95,2019136,0,4
2019135,66,95,2019136,0,5
2019135,67,95,2019136,0,6
2019135,68,95,2019136,0,7
2019135,69,95,2019136,0,8
2019135,70,95,2019136,0,9
2019135,71,95,2019136,0,10
2019135,72,95,2019136,0,11
2019135,73,95,2019136,0,12
2019135,74,95,2019136,0,13
2019135,75,95,2019136,0,14
2019135,76,95,2019136,0,15
2019135,77,95,2019136,0,16
2019135,78,95,2019136,0,17
2019135,79,95,2019136,0,18
2019135,80,95,2019136,0,19
2019135,81,95,2019136,0,20
2019135,82,95,2019136,0,21
2019135,83,95,2019136,0,22
2019135,84,95,2019136,0,23
2019135,85,95,2019136,0,24
2019135,86,95,2019136,0,25
2019135,87,95,2019136,0,26
2019135,88,95,2019136,0,27
2019135,89,95,2019136,0,28
2019135,90,95,2019136,0,29
2019135,91,95,2019136,0,30
2019135,92,95,2019136,0,31
2019135,93,95,2019136,0,32
2019135,94,95,2019136,0,33
2019135,95,95,2019136,0,34
2019136,0,35,,,
2019136,1,36,,,
2019136,2,37,,,
2019136,3,38,,,
2019136,4,39,,,
2019136,5,40,,,
2019136,6,41,,,
2019136,7,42,,,
2019136,8,43,,,
2019136,9,44,,,
2019136,10,45,,,
2019136,11,46,,,
2019136,12,47,,,
2019136,13,48,,,
2019136,14,49,,,
2019136,15,50,,,
2019136,16,51,,,
2019136,17,52,,,
2019136,18,53,,,
2019136,19,54,,,
2019136,20,55,,,
2019136,21,56,,,
2019136,22,57,,,
2019136,23,58,,,
2019136,24,59,,,
2019136,25,60,,,
2019136,26,61,,,
2019136,27,62,,,
2019136,28,63,,,
2019136,29,64,,,
2019136,30,65,,,
2019136,31,66,,,
2019136,32,67,,,
2019136,33,68,,,
2019136,34,69,,,
2019136,35,70,,,
2019136,36,71,,,
2019136,37,72,,,
2019136,38,73,,,
2019136,39,74,,,
2019136,40,75,,,
2019136,41,76,,,
2019136,42,77,,,
2019136,43,78,,,
2019136,44,79,,,
2019136,45,80,,,
2019136,46,81,,,
2019136,47,82,,,
2019136,48,83,,,
2019136,49,84,,,
2019136,50,85,,,
2019136,51,86,,,
2019136,52,87,,,
2019136,53,88,,,
2019136,54,89,,,
2019136,55,90,,,
2019136,56,91,,,
2019136,57,92,,,
2019136,58,93,,,
2019136,59,94,,,
2019136,60,95,,,
2019136,61,95,2019137,0,0
2019136,62,95,2019137,0,1
2019136,63,95,2019137,0,2
2019136,64,95,2019137,0,3
2019136,65,95,2019137,0,4
2019136,66,95,2019137,0,5
2019136,67,95,2019137,0,6
2019136,68,95,2019137,0,7
2019136,69,95,2019137,0,8
2019136,70,95,2019137,0,9
2019136,71,95,2019137,0,10
2019136,72,95,2019137,0,11
2019136,73,95,2019137,0,12
2019136,74,95,2019137,0,13
2019136,75,95,2019137,0,14
2019136,76,95,2019137,0,15
2019136,77,95,2019137,0,16
2019136,78,95,2019137,0,17
2019136,79,95,2019137,0,18
2019136,80,95,2019137,0,19
2019136,81,95,2019137,0,20
2019136,82,95,2019137,0,21
2019136,83,95,2019137,0,22
2019136,84,95,2019137,0,23
2019136,85,95,2019137,0,24
2019136,86,95,2019137,0,25
2019136,87,95,2019137,0,26
2019136,88,95,2019137,0,27
2019136,89,95,2019137,0,28
2019136,90,95,2019137,0,29
2019136,91,95,2019137,0,30
2019136,92,95,2019137,0,31
2019136,93,95,2019137,0,32
2019136,94,95,2019137,0,33
2019136,95,95,2019137,0,34
2019137,0,35,,,
2019137,1,36,,,
2019137,2,37,,,
2019137,3,38,,,
2019137,4,39,,,
2019137,5,40,,,
2019137,6,41,,,
2019137,7,42,,,
2019137,8,43,,,
2019137,9,44,,,
2019137,10,45,,,
2019137,11,46,,,
2019137,12,47,,,
2019137,13,48,,,
2019137,14,49,,,
2019137,15,50,,,
2019137,16,51,,,
2019137,17,52,,,
2019137,18,53,,,
2019137,19,54,,,
2019137,20,55,,,
2019137,21,56,,,
2019137,22,57,,,
2019137,23,58,,,
2019137,24,59,,,
2019137,25,60,,,
2019137,26,61,,,
2019137,27,62,,,
2019137,28,63,,,
2019137,29,64,,,
2019137,30,65,,,
2019137,31,66,,,
2019137,32,67,,,
2019137,33,68,,,
2019137,34,69,,,
2019137,35,70,,,
2019137,36,71,,,
2019137,37,72,,,
2019137,38,73,,,
2019137,39,74,,,
2019137,40,75,,,
2019137,41,76,,,
2019137,42,77,,,
2019137,43,78,,,
2019137,44,79,,,
2019137,45,80,,,
2019137,46,81,,,
2019137,47,82,,,
2019137,48,83,,,
2019137,49,84,,,
2019137,50,85,,,
2019137,51,86,,,
2019137,52,87,,,
2019137,53,88,,,
2019137,54,89,,,
2019137,55,90,,,
2019137,56,91,,,
2019137,57,92,,,
2019137,58,93,,,
2019137,59,94,,,
2019137,60,95,,,
2019137,61,95,2019138,0,0
2019137,62,95,2019138,0,1
2019137,63,95,2019138,0,2
2019137,64,95,2019138,0,3
2019137,65,95,2019138,0,4
2019137,66,95,2019138,0,5
2019137,67,95,2019138,0,6
2019137,68,95,2019138,0,7
2019137,69,95,2019138,0,8
2019137,70,95,2019138,0,9
2019137,71,95,2019138,0,10
2019137,72,95,2019138,0,11
2019137,73,95,2019138,0,12
2019137,74,95,2019138,0,13
2019137,75,95,2019138,0,14
2019137,76,95,2019138,0,15
2019137,77,95,2019138,0,16
2019137,78,95,2019138,0,17
2019137,79,95,2019138,0,18
2019137,80,95,2019138,0,19
2019137,81,95,2019138,0,20
2019137,82,95,2019138,0,21
2019137,83,95,2019138,0,22
2019137,84,95,2019138,0,23
2019137,85,95,2019138,0,24
2019137,86,95,2019138,0,25
2019137,87,95,2019138,0,26
2019137,88,95,2019138,0,27
2019137,89,95,2019138,0,28
2019137,90,95,2019138,0,29
2019137,91,95,2019138,0,30
2019137,92,95,2019138,0,31
2019137,93,95,2019138,0,32
2019137,94,95,2019138,0,33
2019137,95,95,2019138,0,34
2019138,0,35,,,
2019138,1,36,,,
2019138,2,37,,,
2019138,3,38,,,
2019138,4,39,,,
2019138,5,40,,,
2019138,6,41,,,
2019138,7,42,,,
2019138,8,43,,,
2019138,9,44,,,
2019138,10,45,,,
2019138,11,46,,,
2019138,12,47,,,
2019138,13,48,,,
2019138,14,49,,,
2019138,15,50,,,
2019138,16,51,,,
2019138,17,52,,,
2019138,18,53,,,
2019138,19,54,,,
2019138,20,55,,,
2019138,21,56,,,
2019138,22,57,,,
2019138,23,58,,,
2019138,24,59,,,
2019138,25,60,,,
2019138,26,61,,,
2019138,27,62,,,
2019138,28,63,,,
2019138,29,64,,,
2019138,30,65,,,
2019138,31,66,,,
2019138,32,67,,,
2019138,33,68,,,
2019138,34,69,,,
2019138,35,70,,,
2019138,36,71,,,
2019138,37,72,,,
2019138,38,73,,,
2019138,39,74,,,
2019138,40,75,,,
2019138,41,76,,,
2019138,42,77,,,
2019138,43,78,,,
2019138,44,79,,,
2019138,45,80,,,
2019138,46,81,,,
2019138,47,82,,,
2019138,48,83,,,
2019138,49,84,,,
2019138,50,85,,,
2019138,51,86,,,
2019138,52,87,,,
2019138,53,88,,,
2019138,54,89,,,
2019138,55,90,,,
2019138,56,91,,,
2019138,57,92,,,
2019138,58,93,,,
2019138,59,94,,,
2019138,60,95,,,
2019138,61,95,2019139,0,0
2019138,62,95,2019139,0,1
2019138,63,95,2019139,0,2
2019138,64,95,2019139,0,3
2019138,65,95,2019139,0,4
2019138,66,95,2019139,0,5
2019138,67,95,2019139,0,6
2019138,68,95,2019139,0,7
2019138,69,95,2019139,0,8
2019138,70,95,2019139,0,9
2019138,71,95,2019139,0,10
2019138,72,95,2019139,0,11
2019138,73,95,2019139,0,12
2019138,74,95,2019139,0,13
2019138,75,95,2019139,0,14
2019138,76,95,2019139,0,15
2019138,77,95,2019139,0,16
2019138,78,95,2019139,0,17
2019138,79,95,2019139,0,18
2019138,80,95,2019139,0,19
2019138,81,95,2019139,0,20
2019138,82,95,2019139,0,21
2019138,83,95,2019139,0,22
2019138,84,95,2019139,0,23
2019138,85,95,2019139,0,24
2019138,86,95,2019139,0,25
2019138,87,95,2019139,0,26
2019138,88,95,2019139,0,27
2019138,89,95,2019139,0,28
2019138,90,95,2019139,0,29
2019138,91,95,2019139,0,30
2019138,92,95,2019139,0,31
2019138,93,95,2019139,0,32
2019138,94,95,2019139,0,33
2019138,95,95,2019139,0,34
2019139,0,35,,,
2019139,1,36,,,
2019139,2,37,,,
2019139,3,38,,,
2019139,4,39,,,
2019139,5,40,,,
2019139,6,41,,,
2019139,7,42,,,
2019139,8,43,,,
2019139,9,44,,,
2019139,10,45,,,
2019139,11,46,,,
2019139,12,47,,,
2019139,13,48,,,
2019139,14,49,,,
2019139,15,50,,,
2019139,16,51,,,
2019139,17,52,,,
2019139,18,53,,,
2019139,19,54,,,
2019139,20,55,,,
2019139,21,56,,,
2019139,22,57,,,
2019139,23,58,,,
2019139,24,59,,,
2019139,25,60,,,
2019139,26,61,,,
2019139,27,62,,,
2019139,28,63,,,
2019139,29,64,,,
2019139,30,65,,,
2019139,31,66,,,
2019139,32,67,,,
2019139,33,68,,,
2019139,34,69,,,
2019139,35,70,,,
2019139,36,71,,,
2019139,37,72,,,
2019139,38,73,,,
2019139,39,74,,,
2019139,40,75,,,
2019139,41,76,,,
2019139,42,77,,,
2019139,43,78,,,
2019139,44,79,,,
2019139,45,80,,,
2019139,46,81,,,
2019139,47,82,,,
2019139,48,83,,,
2019139,49,84,,,
2019139,50,85,,,
2019139,51,86,,,
2019139,52,87,,,
2019139,53,88,,,
2019139,54,89,,,
2019139,55,90,,,
2019139,56,91,,,
2019139,57,92,,,
2019139,58,93,,,
2019139,59,94,,,
2019139,60,95,,,
2019139,61,95,2019140,0,0
2019139,62,95,2019140,0,1
2019139,63,95,2019140,0,2
2019139,64,95,2019140,0,3
2019139,65,95,2019140,0,4
2019139,66,95,2019140,0,5
2019139,67,95,2019140,0,6
2019139,68,95,2019140,0,7
2019139,69,95,2019140,0,8
2019139,70,95,2019140,0,9
2019139,71,95,2019140,0,10
2019139,72,95,2019140,0,11
2019139,73,95,2019140,0,12
2019139,74,95,2019140,0,13
2019139,75,95,2019140,0,14
2019139,76,95,2019140,0,15
2019139,77,95,2019140,0,16
2019139,78,95,2019140,0,17
2019139,79,95,2019140,0,18
2019139,80,95,2019140,0,19
2019139,81,95,2019140,0,20
2019139,82,95,2019140,0,21
2019139,83,95,2019140,0,22
2019139,84,95,2019140,0,23
2019139,85,95,2019140,0,24
2019139,86,95,2019140,0,25
2019139,87,95,2019140,0,26
2019139,88,95,2019140,0,27
2019139,89,95,2019140,0,28
2019139,90,95,2019140,0,29
2019139,91,95,2019140,0,30
2019139,92,95,2019140,0,31
2019139,93,95,2019140,0,32
2019139,94,95,2019140,0,33
2019139,95,95,2019140,0,34
2019140,0,35,,,
2019140,1,36,,,
2019140,2,37,,,
2019140,3,38,,,
2019140,4,39,,,
2019140,5,40,,,
2019140,6,41,,,
2019140,7,42,,,
2019140,8,43,,,
2019140,9,44,,,
2019140,10,45,,,
2019140,11,46,,,
2019140,12,47,,,
2019140,13,48,,,
2019140,14,49,,,
2019140,15,50,,,
2019140,16,51,,,
2019140,17,52,,,
2019140,18,53,,,
2019140,19,54,,,
2019140,20,55,,,
2019140,21,56,,,
2019140,22,57,,,
2019140,23,58,,,
2019140,24,59,,,
2019140,25,60,,,
2019140,26,61,,,
2019140,27,62,,,
2019140,28,63,,,
2019140,29,64,,,
2019140,30,65,,,
2019140,31,66,,,
2019140,32,67,,,
2019140,33,68,,,
2019140,34,69,,,
2019140,35,70,,,
2019140,36,71,,,
2019140,37,72,,,
2019140,38,73,,,
2019140,39,74,,,
2019140,40,75,,,
2019140,41,76,,,
2019140,42,77,,,
2019140,43,78,,,
2019140,44,79,,,
2019140,45,80,,,
2019140,46,81,,,
2019140,47,82,,,
2019140,48,83,,,
2019140,49,84,,,
2019140,50,85,,,
2019140,51,86,,,
2019140,52,87,,,
2019140,53,88,,,
2019140,54,89,,,
2019140,55,90,,,
2019140,56,91,,,
2019140,57,92,,,
2019140,58,93,,,
2019140,59,94,,,
2019140,60,95,,,
2019140,61,95,2019141,0,0
2019140,62,95,2019141,0,1
2019140,63,95,2019141,0,2
2019140,64,95,2019141,0,3
2019140,65,95,2019141,0,4
2019140,66,95,2019141,0,5
2019140,67,95,2019141,0,6
2019140,68,95,2019141,0,7
2019140,69,95,2019141,0,8
2019140,70,95,2019141,0,9
2019140,71,95,2019141,0,10
2019140,72,95,2019141,0,11
2019140,73,95,2019141,0,12
2019140,74,95,2019141,0,13
2019140,75,95,2019141,0,14
2019140,76,95,2019141,0,15
2019140,77,95,2019141,0,16
2019140,78,95,2019141,0,17
2019140,79,95,2019141,0,18
2019140,80,95,2019141,0,19
2019140,81,95,2019141,0,20
2019140,82,95,2019141,0,21
2019140,83,95,2019141,0,22
2019140,84,95,2019141,0,23
2019140,85,95,2019141,0,24
2019140,86,95,2019141,0,25
2019140,87,95,2019141,0,26
2019140,88,95,2019141,0,27
2019140,89,95,2019141,0,28
2019140,90,95,2019141,0,29
2019140,91,95,2019141,0,30
2019140,92,95,2019141,0,31
2019140,93,95,2019141,0,32
2019140,94,95,2019141,0,33
2019140,95,95,2019141,0,34
2019141,0,35,,,
2019141,1,36,,,
2019141,2,37,,,
2019141,3,38,,,
2019141,4,39,,,
2019141,5,40,,,
2019141,6,41,,,
2019141,7,42,,,
2019141,8,43,,,
2019141,9,44,,,
2019141,10,45,,,
2019141,11,46,,,
2019141,12,47,,,
2019141,13,48,,,
2019141,14,49,,,
2019141,15,50,,,
2019141,16,51,,,
2019141,17,52,,,
2019141,18,53,,,
2019141,19,54,,,
2019141,20,55,,,
2019141,21,56,,,
2019141,22,57,,,
2019141,23,58,,,
2019141,24,59,,,
2019141,25,60,,,
2019141,26,61,,,
2019141,27,62,,,
2019141,28,63,,,
2019141,29,64,,,
2019141,30,65,,,
2019141,31,66,,,
2019141,32,67,,,
2019141,33,68,,,
2019141,34,69,,,
2019141,35,70,,,
2019141,36,71,,,
2019141,37,72,,,
2019141,38,73,,,
2019141,39,74,,,
2019141,40,75,,,
2019141,41,76,,,
2019141,42,77,,,
2019141,43,78,,,
2019141,44,79,,,
2019141,45,80,,,
2019141,46,81,,,
2019141,47,82,,,
2019141,48,83,,,
2019141,49,84,,,
2019141,50,85,,,
2019141,51,86,,,
2019141,52,87,,,
2019141,53,88,,,
2019141,54,89,,,
2019141,55,90,,,
2019141,56,91,,,
2019141,57,92,,,
2019141,58,93,,,
2019141,59,94,,,
2019141,60,95,,,
2019141,61,95,2019142,0,0
2019141,62,95,2019142,0,1
2019141,63,95,2019142,0,2
2019141,64,95,2019142,0,3
2019141,65,95,2019142,0,4
2019141,66,95,2019142,0,5
2019141,67,95,2019142,0,6
2019141,68,95,2019142,0,7
2019141,69,95,2019142,0,8
2019141,70,95,2019142,0,9
2019141,71,95,2019142,0,10
2019141,72,95,2019142,0,11
2019141,73,95,2019142,0,12
2019141,74,95,2019142,0,13
2019141,75,95,2019142,0,14
2019141,76,95,2019142,0,15
2019141,77,95,2019142,0,16
2019141,78,95,2019142,0,17
2019141,79,95,2019142,0,18
2019141,80,95,2019142,0,19
2019141,81,95,2019142,0,20
2019141,82,95,2019142,0,21
2019141,83,95,2019142,0,22
2019141,84,95,2019142,0,23
2019141,85,95,2019142,0,24
2019141,86,95,2019142,0,25
2019141,87,95,2019142,0,26
2019141,88,95,2019142,0,27
2019141,89,95,2019142,0,28
2019141,90,95,2019142,0,29
2019141,91,95,2019142,0,30
2019141,92,95,2019142,0,31
2019141,93,95,2019142,0,32
2019141,94,95,2019142,0,33
2019141,95,95,2019142,0,34
2019142,0,35,,,
2019142,1,36,,,
2019142,2,37,,,
2019142,3,38,,,
2019142,4,39,,,
2019142,5,40,,,
2019142,6,41,,,
2019142,7,42,,,
2019142,8,43,,,
2019142,9,44,,,
2019142,10,45,,,
2019142,11,46,,,
2019142,12,47,,,
2019142,13,48,,,
2019142,14,49,,,
2019142,15,50,,,
2019142,16,51,,,
2019142,17,52,,,
2019142,18,53,,,
2019142,19,54,,,
2019142,20,55,,,
2019142,21,56,,,
2019142,22,57,,,
2019142,23,58,,,
2019142,24,59,,,
2019142,25,60,,,
2019142,26,61,,,
2019142,27,62,,,
2019142,28,63,,,
2019142,29,64,,,
2019142,30,65,,,
2019142,31,66,,,
2019142,32,67,,,
2019142,33,68,,,
2019142,34,69,,,
2019142,35,70,,,
2019142,36,71,,,
2019142,37,72,,,
2019142,38,73,,,
2019142,39,74,,,
2019142,40,75,,,
2019142,41,76,,,
2019142,42,77,,,
2019142,43,78,,,
2019142,44,79,,,
2019142,45,80,,,
2019142,46,81,,,
2019142,47,82,,,
2019142,48,83,,,
2019142,49,84,,,
2019142,50,85,,,
2019142,51,86,,,
2019142,52,87,,,
2019142,53,88,,,
2019142,54,89,,,
2019142,55,90,,,
2019142,56,91,,,
2019142,57,92,,,
2019142,58,93,,,
2019142,59,94,,,
2019142,60,95,,,
2019142,61,95,2019143,0,0
2019142,62,95,2019143,0,1
2019142,63,95,2019143,0,2
2019142,64,95,2019143,0,3
2019142,65,95,2019143,0,4
2019142,66,95,2019143,0,5
2019142,67,95,2019143,0,6
2019142,68,95,2019143,0,7
2019142,69,95,2019143,0,8
2019142,70,95,2019143,0,9
2019142,71,95,2019143,0,10
2019142,72,95,2019143,0,11
2019142,73,95,2019143,0,12
2019142,74,95,2019143,0,13
2019142,75,95,2019143,0,14
2019142,76,95,2019143,0,15
2019142,77,95,2019143,0,16
2019142,78,95,2019143,0,17
2019142,79,95,2019143,0,18
2019142,80,95,2019143,0,19
2019142,81,95,2019143,0,20
2019142,82,95,2019143,0,21
2019142,83,95,2019143,0,22
2019142,84,95,2019143,0,23
2019142,85,95,2019143,0,24
2019142,86,95,2019143,0,25
2019142,87,95,2019143,0,26
2019142,88,95,2019143,0,27
2019142,89,95,2019143,0,28
2019142,90,95,2019143,0,29
2019142,91,95,2019143,0,30
2019142,92,95,2019143,0,31
2019142,93,95,2019143,0,32
2019142,94,95,2019143,0,33
2019142,95,95,2019143,0,34
2019143,0,35,,,
2019143,1,36,,,
2019143,2,37,,,
2019143,3,38,,,
2019143,4,39,,,
2019143,5,40,,,
2019143,6,41,,,
2019143,7,42,,,
2019143,8,43,,,
2019143,9,44,,,
2019143,10,45,,,
2019143,11,46,,,
2019143,12,47,,,
2019143,13,48,,,
2019143,14,49,,,
2019143,15,50,,,
2019143,16,51,,,
2019143,17,52,,,
2019143,18,53,,,
2019143,19,54,,,
2019143,20,55,,,
2019143,21,56,,,
2019143,22,57,,,
2019143,23,58,,,
2019143,24,59,,,
2019143,25,60,,,
2019143,26,61,,,
2019143,27,62,,,
2019143,28,63,,,
2019143,29,64,,,
2019143,30,65,,,
2019143,31,66,,,
2019143,32,67,,,
2019143,33,68,,,
2019143,34,69,,,
2019143,35,70,,,
2019143,36,71,,,
2019143,37,72,,,
2019143,38,73,,,
2019143,39,74,,,
2019143,40,75,,,
2019143,41,76,,,
2019143,42,77,,,
2019143,43,78,,,
2019143,44,79,,,
2019143,45,80,,,
2019143,46,81,,,
2019143,47,82,,,
2019143,48,83,,,
2019143,49,84,,,
2019143,50,85,,,
2019143,51,86,,,
2019143,52,87,,,
2019143,53,88,,,
2019143,54,89,,,
2019143,55,90,,,
2019143,56,91,,,
2019143,57,92,,,
2019143,58,93,,,
2019143,59,94,,,
2019143,60,95,,,
2019143,61,95,2019144,0,0
2019143,62,95,2019144,0,1
2019143,63,95,2019144,0,2
2019143,64,95,2019144,0,3
2019143,65,95,2019144,0,4
2019143,66,95,2019144,0,5
2019143,67,95,2019144,0,6
2019143,68,95,2019144,0,7
2019143,69,95,2019144,0,8
2019143,70,95,2019144,0,9
2019143,71,95,2019144,0,10
2019143,72,95,2019144,0,11
2019143,73,95,2019144,0,12
2019143,74,95,2019144,0,13
2019143,75,95,2019144,0,14
2019143,76,95,2019144,0,15
2019143,77,95,2019144,0,16
2019143,78,95,2019144,0,17
2019143,79,95,2019144,0,18
2019143,80,95,2019144,0,19
2019143,81,95,2019144,0,20
2019143,82,95,2019144,0,21
2019143,83,95,2019144,0,22
2019143,84,95,2019144,0,23
2019143,85,95,2019144,0,24
2019143,86,95,2019144,0,25
2019143,87,95,2019144,0,26
2019143,88,95,2019144,0,27
2019143,89,95,2019144,0,28
2019143,90,95,2019144,0,29
2019143,91,95,2019144,0,30
2019143,92,95,2019144,0,31
2019143,93,95,2019144,0,32
2019143,94,95,2019144,0,33
2019143,95,95,2019144,0,34
2019144,0,35,,,
2019144,1,36,,,
2019144,2,37,,,
2019144,3,38,,,
2019144,4,39,,,
2019144,5,40,,,
2019144,6,41,,,
2019144,7,42,,,
2019144,8,43,,,
2019144,9,44,,,
2019144,10,45,,,
2019144,11,46,,,
2019144,12,47,,,
2019144,13,48,,,
2019144,14,49,,,
2019144,15,50,,,
2019144,16,51,,,
2019144,17,52,,,
2019144,18,53,,,
2019144,19,54,,,
2019144,20,55,,,
2019144,57,92,,,
2019144,58,93,,,
2019144,59,94,,,
2019144,60,95,,,
2019146,0,35,,,
2019146,1,36,,,
2019146,2,37,,,
2019146,3,38,,,
2019146,4,39,,,
2019146,5,40,,,
2019146,6,41,,,
2019146,7,42,,,
2019146,8,43,,,
2019146,9,44,,,
2019146,10,45,,,
2019146,11,46,,,
2019146,12,47,,,
2019146,13,48,,,
2019146,14,49,,,
2019146,15,50,,,
2019146,16,51,,,
2019146,17,52,,,
2019146,18,53,,,
2019146,19,54,,,
2019146,20,55,,,
2019146,21,56,,,
2019146,22,57,,,
2019146,23,58,,,
2019146,24,59,,,
2019146,25,60,,,
2019146,26,61,,,
2019146,27,62,,,
2019146,28,63,,,
2019146,29,64,,,
2019146,30,65,,,
2019146,31,66,,,
2019146,32,67,,,
2019146,33,68,,,
2019146,34,69,,,
2019146,35,70,,,
2019146,36,71,,,
2019146,37,72,,,
2019146,38,73,,,
2019146,39,74,,,
2019146,40,75,,,
2019146,41,76,,,
2019146,42,77,,,
2019146,43,78,,,
2019146,44,79,,,
2019146,45,80,,,
2019146,46,81,,,
2019146,47,82,,,
2019146,48,83,,,
2019146,49,84,,,
2019146,50,85,,,
2019146,51,86,,,
2019146,52,87,,,
2019146,53,88,,,
2019146,54,89,,,
2019146,55,90,,,
2019146,56,91,,,
2019146,57,92,,,
2019146,58,93,,,
2019146,59,94,,,
2019146,60,95,,,
2019149,0,35,,,
2019149,1,36,,,
2019149,2,37,,,
2019149,3,38,,,
2019149,4,39,,,
2019149,5,40,,,
2019149,6,41,,,
2019149,7,42,,,
2019149,8,43,,,
2019149,9,44,,,
2019149,10,45,,,
2019149,11,46,,,
2019149,12,47,,,
2019149,13,48,,,
2019149,14,49,,,
2019149,15,50,,,
2019149,16,51,,,
2019149,17,52,,,
2019149,18,53,,,
2019149,19,54,,,
2019149,20,55,,,
2019149,21,56,,,
2019149,22,57,,,
2019149,23,58,,,
2019149,24,59,,,
2019149,25,60,,,
2019149,26,61,,,
2019149,27,62,,,
2019149,28,63,,,
2019149,29,64,,,
2019149,30,65,,,
2019149,31,66,,,
2019149,32,67,,,
2019149,33,68,,,
2019149,34,69,,,
2019149,35,70,,,
2019149,36,71,,,
2019149,37,72,,,
2019149,38,73,,,
2019149,39,74,,,
2019149,40,75,,,
2019149,41,76,,,
2019149,42,77,,,
2019149,43,78,,,
2019149,44,79,,,
2019149,45,80,,,
2019149,46,81,,,
2019149,47,82,,,
2019149,48,83,,,
2019149,49,84,,,
2019149,50,85,,,
2019149,51,86,,,
2019149,52,87,,,
2019149,53,88,,,
2019149,54,89,,,
2019149,55,90,,,
2019149,56,91,,,
2019149,57,92,,,
2019149,58,93,,,
2019149,59,94,,,
2019149,60,95,,,
2019149,61,95,2019150,0,0
2019149,62,95,2019150,0,1
2019149,63,95,2019150,0,2
2019149,64,95,2019150,0,3
2019149,65,95,2019150,0,4
2019149,66,95,2019150,0,5
2019149,67,95,2019150,0,6
2019149,68,95,2019150,0,7
2019149,69,95,2019150,0,8
2019149,70,95,2019150,0,9
2019149,71,95,2019150,0,10
2019149,72,95,2019150,0,11
